abs,tcs,airspeed,wheelspeed,rpm,throttle input,throttle,brake input,brake,steering input,steering,gear,time,BAC
0.0,0,22.733226776123047,22.843236923217773,2085.297607421875,0.2254830002784729,0.2254830002784729,0.0,0.0,0.0020191764924675226,-1.0297800302505493,b'\x07',7710.7062551,0.0
0.0,0,22.76994514465332,22.838726043701172,2070.29541015625,0.0,0.0,0.0,0.0,0.00046905881026759744,-0.5027400255203247,b'\x07',7710.8223488,0.0
0.0,0,22.723909378051758,22.790924072265625,2065.237548828125,0.0,0.0,0.0,0.0,-0.0005654117558151484,0.28835999965667725,b'\x07',7710.9397387,0.0
0.0,0,22.663532257080078,22.719072341918945,2060.61083984375,0.0,0.0,0.0,0.0,-0.0005654117558151484,0.28835999965667725,b'\x07',7711.0397812,0.0
0.0,0,22.605520248413086,22.636873245239258,2054.7236328125,0.0,0.0,0.0,0.0,-0.0005654117558151484,0.28835999965667725,b'\x07',7711.1563116,0.0
0.0,0,22.52614974975586,22.59877586364746,2048.63671875,0.0,0.0,0.0,0.0,-0.0005654117558151484,0.28835999965667725,b'\x07',7711.2726599,0.0
0.0,0,22.434019088745117,22.502134323120117,2039.5540771484375,0.0,0.0,0.0,0.0,-0.0005654117558151484,0.28835999965667725,b'\x07',7711.3890702,0.0
0.0,0,22.359830856323242,22.422666549682617,2031.5137939453125,0.0,0.0,0.0,0.0,-0.0005654117558151484,0.28835999965667725,b'\x07',7711.4890963,0.0
0.0,0,22.277620315551758,22.337276458740234,2027.7178955078125,0.0,0.0,0.0,0.0,-0.0005654117558151484,0.28835999965667725,b'\x07',7711.6061256,0.0
0.0,0,22.191587448120117,22.24688148498535,2017.093017578125,0.0,0.0,0.0,0.0,-0.0005654117558151484,0.28835999965667725,b'\x07',7711.7220772,0.0
0.0,0,22.1141414642334,22.16806411743164,2007.9874267578125,0.0,0.0,0.0,0.0,-0.0005654117558151484,0.28835999965667725,b'\x07',7711.822117,0.0
0.0,0,22.034147262573242,22.095163345336914,2003.8529052734375,0.0,0.0,0.0,0.0,0.00046905881026759744,0.28835999965667725,b'\x07',7711.9224634,0.0
0.0,0,21.94778060913086,22.02402687072754,1996.6925048828125,0.0,0.0,0.0,0.0,0.00046905881026759744,-0.23921999335289001,b'\x07',7712.0226065,0.0
0.0,0,21.870389938354492,21.934736251831055,1988.910888671875,0.0,0.0,0.0,0.0,0.0015024705789983273,-0.5027400255203247,b'\x07',7712.1226844,0.0
0.0,0,21.77140235900879,21.832557678222656,1978.1055908203125,0.0,0.0,0.0,0.0,0.004604823421686888,-2.084399938583374,b'\x07',7712.2395536,0.0
0.0,0,21.656322479248047,21.716562271118164,1968.013427734375,0.0,0.0,0.0,0.0,0.0056382352486252785,-2.875499963760376,b'\x07',7712.3555571,0.0
0.0,0,21.565364837646484,21.63791847229004,1962.98974609375,0.0,0.0,0.0,0.0,0.010258940979838371,-3.9139199256896973,b'\x07',7712.4557494,0.0
0.0,0,21.474435806274414,21.54425811767578,1952.1575927734375,0.0,0.0,0.0,0.0,0.022602705284953117,-9.434880256652832,b'\x07',7712.5558356,0.0
0.0,0,21.357486724853516,21.422588348388672,1941.611572265625,0.0,0.0,0.0,0.0,0.030325764790177345,-15.202619552612305,b'\x07',7712.6723827,0.0
0.0,0,21.253469467163086,21.33486557006836,1932.43505859375,0.0,0.0,0.0,0.0,0.030325764790177345,-15.466139793395996,b'\x07',7712.7728181,0.0
0.0,0,21.132421493530273,21.223529815673828,1921.009765625,0.0,0.0,0.0,0.0,0.03236188367009163,-15.993720054626465,b'\x07',7712.8889334,0.0
0.0,0,21.02682113647461,21.12375831604004,1908.529541015625,0.0,0.0,0.0,0.0,0.03701435402035713,-18.086759567260742,b'\x07',7712.988979,0.0
